id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
8565,3909,KALIMNA,VIC,147.970237,-37.821921,LAKES ENTRANCE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.866369,147.9673981,20502108408.0,20502108408.0,205021084.0,Lakes Entrance,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,4.0,4.0,Gippsland,102.038360595703,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8573,3910,LANGWARRIN,VIC,145.198328,-38.156369,CRANBOURNE DC,Delivery Area,Updated 6-Feb-2020,21401.0,Frankston,214.0,Mornington Peninsula,R1,-38.1608986,145.1927835,21401137448.0,21401137448.0,214011374.0,Langwarrin,21401.0,Frankston,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Dunkley,75.443229675293,V1,PHN203,South Eastern Melbourne,Frankston,22170.0,Dunkley,Outer Metropolitan
8574,3911,BAXTER,VIC,145.169556,-38.196908,BAXTER DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R1,-38.196,145.157,21402138504.0,21402138504.0,214021385.0,Somerville,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,49.4210205078125,V1,PHN203,South Eastern Melbourne,Frankston,22170.0,Flinders,Rural
8576,3912,PEARCEDALE,VIC,145.227373,-38.217991,SOMERVILLE DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.203,145.231,21203130802.0,21203130802.0,212031308.0,Pearcedale - Tooradin,21203.0,Casey - South,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,Flinders,10.5357189178467,V1,PHN203,South Eastern Melbourne,Frankston,22170.0,Holt,Outer Metropolitan
8578,3913,TYABB,VIC,145.166426,-38.262273,TYABB DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.2651079,145.1706992,21402138536.0,21402138536.0,214021385.0,Somerville,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Frankston,22170.0,Flinders,Rural
8579,3915,HASTINGS,VIC,145.136622,-38.305806,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.306,145.189,21402137903.0,21402137903.0,214021379.0,Hastings - Somers,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8581,3916,MERRICKS,VIC,145.050587,-38.415199,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.39,145.089,21402137803.0,21402137803.0,214021378.0,Flinders,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,2.0,2.0,2.0,2.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8584,3918,BITTERN,VIC,145.155546,-38.339871,BITTERN,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3329437,145.165179,21402137915.0,21402137915.0,214021379.0,Hastings - Somers,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,48.2406158447266,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8585,3919,CRIB POINT,VIC,145.199777,-38.352327,CRIB POINT,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3534427,145.1983055,21402137923.0,21402137923.0,214021379.0,Hastings - Somers,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8586,3920,FLINDERS NAVAL DEPOT,VIC,145.19304,-38.38752,Victoria Country 1,,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3943,145.209,21402137940.0,21402137940.0,214021379.0,Hastings - Somers,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,31.9579639434814,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
21007,3921,ELIZABETH ISLAND,VIC,145.3687444,-38.41571044,Victoria Country 2,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.4168,145.369,20503108801.0,20503108801.0,205031088.0,French Island,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,3.0,3.0,5.0,6.0,Flinders,0.0,V2,PHN204,Gippsland,Bass Coast,20740.0,Flinders,Rural
8590,3922,COWES,VIC,145.231974,-38.482182,COWES,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.451111,145.241944,20503109106.0,20503109106.0,205031091.0,Phillip Island,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,4.0,Monash,,V2,PHN204,Gippsland,Mornington Peninsula,25340.0,Monash,Rural
8599,3923,RHYLL,VIC,145.293632,-38.465552,RHYLL,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.4724137,145.2756505,20503109114.0,20503109114.0,205031091.0,Phillip Island,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,4.0,Monash,,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8600,3925,CAPE WOOLAMAI,VIC,145.379683,-38.528213,SAN REMO,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.526111,145.336944,20503109102.0,20503109102.0,205031091.0,Phillip Island,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,54.3377456665039,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8604,3926,BALNARRING,VIC,145.094502,-38.355231,BALNARRING,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.371,145.118,21402137918.0,21402137918.0,214021379.0,Hastings - Somers,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8608,3927,SOMERS,VIC,145.153269,-38.383368,SOMERS,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3793743,145.165179,21402137939.0,21402137939.0,214021379.0,Hastings - Somers,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,13.795618057251,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8609,3928,MAIN RIDGE,VIC,144.975131,-38.407828,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.4018779,144.9721978,21402137811.0,21402137811.0,214021378.0,Flinders,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,2.0,2.0,2.0,2.0,Flinders,138.617950439453,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8610,3929,FLINDERS,VIC,144.976673,-38.460965,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.4574538,144.9721978,21402137816.0,21402137816.0,214021378.0,Flinders,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,2.0,2.0,2.0,2.0,Flinders,129.050064086914,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8611,3930,KUNYUNG,VIC,145.093743,-38.195017,MORNINGTON DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.1912818,145.0789201,21402138131.0,21402138131.0,214021381.0,Mount Eliza,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Dunkley,,V1,PHN203,South Eastern Melbourne,Frankston,22170.0,Dunkley,Outer Metropolitan
8613,3931,MORNINGTON,VIC,145.049503,-38.230038,MORNINGTON DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.2277083,145.0603633,21402138054.0,21402138054.0,214021380.0,Mornington,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,32.6450691223145,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8614,3933,MOOROODUC,VIC,145.096992,-38.261168,MORNINGTON DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.2501593,145.1265477,21402138507.0,21402138507.0,214021385.0,Somerville,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8615,3934,MOUNT MARTHA,VIC,145.031598,-38.2783,MORNINGTON DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.287039,145.016269,21402138233.0,21402138233.0,214021382.0,Mount Martha,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8616,3936,ARTHURS SEAT,VIC,145.007626,-38.326447,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.352,144.953,21402137717.0,21402137717.0,214021377.0,Dromana,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8619,3937,RED HILL,VIC,145.01994,-38.373694,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.355,145.016,21402137809.0,21402137809.0,214021378.0,Flinders,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,2.0,2.0,2.0,2.0,Flinders,218.728103637695,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8621,3938,MCCRAE,VIC,144.931834,-38.354321,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3562816,144.9336544,21402138412.0,21402138412.0,214021384.0,Rosebud - McCrae,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8622,3939,BONEO,VIC,144.900413,-38.42776,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.413,144.888,21402137810.0,21402137810.0,214021378.0,Flinders,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,2.0,2.0,2.0,2.0,Flinders,59.7362289428711,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
21008,3940,CAPEL SOUND,VIC,144.8754149,-38.37363083,Victoria Country 1,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3745,144.879,21402138402.0,21402138402.0,214021384.0,Rosebud - McCrae,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,9.04032230377197,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8628,3941,RYE,VIC,144.827203,-38.396077,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.377,144.838,21402138322.0,21402138322.0,214021383.0,Point Nepean,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340.0,Flinders,Rural
8631,3942,BLAIRGOWRIE,VIC,144.768301,-38.367874,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3645949,144.7686693,21402138319.0,21402138319.0,214021383.0,Point Nepean,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Queenscliffe,26080.0,Flinders,Rural
8632,3943,SORRENTO,VIC,144.739101,-38.345527,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.3477833,144.746696,21402138327.0,21402138327.0,214021383.0,Point Nepean,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Queenscliffe,26080.0,Flinders,Rural
8633,3944,PORTSEA,VIC,144.692708,-38.321871,ROSEBUD DC,Delivery Area,Updated 6-Feb-2020,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,R3,-38.32,144.713,21402138341.0,21402138341.0,214021383.0,Point Nepean,21402.0,Mornington Peninsula,214.0,Mornington Peninsula,1.0,1.0,1.0,1.0,Flinders,,V1,PHN203,South Eastern Melbourne,Queenscliffe,26080.0,Flinders,Rural
8634,3945,BELLVIEW,VIC,145.697053,-38.381582,LOCH,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,30.4615858,-87.3149742,20503108918.0,20503108918.0,205031089.0,Korumburra,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,178.705718994141,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8639,3946,BENA,VIC,145.723537,-38.448155,BENA,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.4506894,145.7245012,20503108913.0,20503108913.0,205031089.0,Korumburra,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,146.106079101563,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8640,3950,KARDELLA SOUTH,VIC,145.812945,-38.435217,KORUMBURRA,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.4584478,145.8746249,20503108911.0,20503108911.0,205031089.0,Korumburra,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,195.186599731445,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8645,3951,ARAWATA,VIC,145.798419,-38.47372,KORUMBURRA,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.3950636,145.8892336,20503108910.0,20503108910.0,205031089.0,Korumburra,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8653,3953,BERRYS CREEK,VIC,145.995174,-38.460127,LEONGATHA,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.41889,146.080755,20503109017.0,20503109017.0,205031090.0,Leongatha,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,4.0,Monash,47.5624351501465,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8667,3954,KOONWARRA,VIC,145.937973,-38.550379,KOONWARRA,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.5615123,145.9469958,20503109014.0,20503109014.0,205031090.0,Leongatha,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,4.0,Monash,,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8668,3956,DUMBALK,VIC,145.955341,-38.597018,MEENIYAN,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.533889,146.094444,20503108715.0,20503108715.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,49.5291328430176,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8676,3957,GRASSY SPUR,VIC,146.126718,-38.589302,MEENIYAN,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.6203815,146.108203,20503108716.0,20503108716.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,143.716110229492,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8678,3958,BUFFALO,VIC,145.987059,-38.673841,BUFFALO,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.6765966,146.013851,20503108719.0,20503108719.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8400,3959,FISH CREEK,VIC,146.066529,-38.734636,FISH CREEK,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.7043519,146.087727,20503108720.0,20503108720.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8405,3960,BENNISON,VIC,146.360412,-39.140761,FOSTER,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.6707482,146.2733747,20503108711.0,20503108711.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,10.2339715957642,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8419,3962,AGNES,VIC,146.359804,-38.60357,TOORA,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.6577757,146.3819528,20503108717.0,20503108717.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8427,3964,PORT FRANKLIN,VIC,146.278804,-38.685115,WELSHPOOL,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.6847281,146.2733747,20503108711.0,20503108711.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,8.39899826049805,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8428,3965,PORT WELSHPOOL,VIC,146.472132,-38.693437,WELSHPOOL,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.692708,146.4775937,20503108709.0,20503108709.0,205031087.0,Foster,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Monash,4.19969415664673,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8429,3966,BINGINWARRI,VIC,146.436583,-38.630568,WELSHPOOL,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.5970662,146.4544127,20505110404.0,20505110404.0,205051104.0,Yarram,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8432,3967,HEDLEY,VIC,146.507929,-38.647562,HEDLEY,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.6705951,146.5392256,20505110405.0,20505110405.0,205051104.0,Yarram,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,23.2379207611084,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8433,3971,ALBERTON,VIC,146.815723,-38.631942,YARRAM,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.616667,146.666667,20505110409.0,20505110409.0,205051104.0,Yarram,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,0.590170323848724,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8454,3975,LYNBROOK,VIC,145.231114,-38.05354,CRANBOURNE DC,Delivery Area,Updated 6-Feb-2020,21204.0,Dandenong,212.0,Melbourne - South East,R1,-38.05,145.252,21203130606.0,21203130606.0,212031306.0,Lynbrook - Lyndhurst,21203.0,Casey - South,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,Holt,,V1,PHN203,South Eastern Melbourne,Greater Dandenong,22670.0,Isaacs,Outer Metropolitan
8456,3976,HAMPTON PARK,VIC,145.264296,-38.043995,CRANBOURNE DC,Delivery Area,Updated 6-Feb-2020,21203.0,Casey - South,212.0,Melbourne - South East,R1,-38.0349647,145.2756505,21203130546.0,21203130546.0,212031305.0,Hampton Park - Lynbrook,21203.0,Casey - South,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,Holt,47.4305763244629,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Holt,Outer Metropolitan
21014,3977,BOTANIC RIDGE,VIC,145.2695101,-38.1466398,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,21401.0,Frankston,214.0,Mornington Peninsula,R1,-38.144,145.267,21203130304.0,21203130319.0,212031303.0,Cranbourne South,21203.0,Casey - South,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,Holt,17.9073390960693,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Holt,Outer Metropolitan
8467,3978,CARDINIA,VIC,145.384606,-38.135009,CLYDE,Delivery Area,Updated 6-Feb-2020,21203.0,Casey - South,212.0,Melbourne - South East,R3,-38.147,145.423,21201129017.0,21201129017.0,212011290.0,Koo Wee Rup,21201.0,Cardinia,212.0,Melbourne - South East,2.0,2.0,2.0,2.0,Holt,,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Monash,Rural
8470,3979,ALMURTA,VIC,145.591284,-38.44818,KORUMBURRA,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.4723141,145.6211838,20503109309.0,20503109309.0,205031093.0,Wonthaggi - Inverloch,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,71.701171875,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8474,3980,BLIND BIGHT,VIC,145.356937,-38.204448,TOORADIN,Delivery Area,Updated 6-Feb-2020,21203.0,Casey - South,212.0,Melbourne - South East,R3,-38.2138627,145.339912,21203130813.0,21203130813.0,212031308.0,Pearcedale - Tooradin,21203.0,Casey - South,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,Holt,,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Monash,Rural
8477,3981,BAYLES,VIC,145.575,-38.207298,BAYLES,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.182,145.575,21201129007.0,21201129007.0,212011290.0,Koo Wee Rup,21201.0,Cardinia,212.0,Melbourne - South East,2.0,2.0,5.0,2.0,Monash,,V1,PHN204,Gippsland,Cardinia,21450.0,Monash,Rural
8484,3984,ADAMS ESTATE,VIC,145.563979,-38.312647,CORINELLA,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.4256676,145.5323505,20503109347.0,20503109347.0,205031093.0,Wonthaggi - Inverloch,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8497,3987,NYORA,VIC,145.689142,-38.309048,NYORA,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.3054452,145.6800684,20503108919.0,20503108919.0,205031089.0,Korumburra,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,98.220817565918,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8498,3988,MOUNTAIN VIEW,VIC,145.811863,-38.313447,POOWONG,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.2975183,145.850207,20501107920.0,20501107920.0,205011079.0,Warragul,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,204.496307373047,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8502,3989,ST HELIER,VIC,-2.10323,49.1805,Victoria Country 2,,Updated 25-Jan-2020,,,,,R3,49.1805,-2.10323,,,,,,,,,,,,,,15.4713544845581,V2,,,Mildura,24780.0,Monash,
8503,3990,GLEN FORBES,VIC,145.501279,-38.455399,GLEN FORBES,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.4399786,145.5247285,20503109310.0,20503109310.0,205031093.0,Wonthaggi - Inverloch,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,19.4145393371582,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
8504,3991,BASS,VIC,145.466781,-38.483041,BASS,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.4734903,145.4582381,20503109338.0,20503109338.0,205031093.0,Wonthaggi - Inverloch,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,9.99390506744385,V2,PHN204,Gippsland,Bass Coast,20740.0,Monash,Rural
